Date,Location,Rainfall,RainToday,RainTomorrow
2010-11-05,Albury,0.0,No,No
2010-11-06,Albury,0.0,No,No
2010-11-07,Albury,0.0,No,Yes
2010-11-08,Albury,2.2,Yes,No
2010-11-09,Albury,0.0,No,No
2010-11-10,Albury,0.0,No,No
2010-11-11,Albury,0.6,No,No
2010-11-12,Albury,0.0,No,No
2010-11-13,Albury,0.0,No,Yes
2010-11-14,Albury,52.6,Yes,Yes
2010-11-15,Albury,2.4,Yes,No
2010-11-16,Albury,0.0,No,No
2010-11-17,Albury,0.0,No,No
2010-11-18,Albury,0.0,No,No
2010-11-19,Albury,0.0,No,No
2010-11-20,Albury,0.0,No,No
2010-11-21,Albury,0.0,No,No
2010-11-22,Albury,0.0,No,No
2010-11-23,Albury,0.0,No,No
2010-11-24,Albury,0.0,No,No
2010-11-25,Albury,0.0,No,Yes
2010-11-26,Albury,4.0,Yes,Yes
2010-11-27,Albury,19.2,Yes,Yes
2010-11-28,Albury,18.8,Yes,Yes
2010-11-29,Albury,14.8,Yes,Yes
2010-11-30,Albury,1.6,Yes,Yes
2010-12-01,Albury,12.0,Yes,No
2010-12-02,Albury,0.6,No,Yes
2010-12-03,Albury,18.4,Yes,Yes
2010-12-04,Albury,1.2,Yes,No
2010-12-05,Albury,0.0,No,No
2010-12-06,Albury,0.0,No,No
2010-12-07,Albury,0.0,No,Yes
2010-12-08,Albury,3.2,Yes,Yes
2010-12-09,Albury,25.6,Yes,No
2010-12-10,Albury,0.0,No,No
2010-12-11,Albury,0.0,No,No
2010-12-12,Albury,0.0,No,No
2010-12-13,Albury,0.0,No,No
2010-12-14,Albury,0.0,No,No
2010-12-15,Albury,0.0,No,No
2010-12-16,Albury,0.4,No,No
2010-12-17,Albury,0.0,No,No
2010-12-18,Albury,1.0,No,Yes
2010-12-19,Albury,3.0,Yes,Yes
2010-12-20,Albury,6.2,Yes,Yes
2010-12-21,Albury,1.6,Yes,No
2010-12-22,Albury,0.0,No,No
2010-12-23,Albury,0.0,No,No
2010-12-24,Albury,0.0,No,No
2010-12-25,Albury,0.0,No,No
2010-12-26,Albury,1.0,No,No
2010-12-27,Albury,0.0,No,No
2010-12-28,Albury,0.0,No,No
2010-12-29,Albury,0.0,No,No
2010-12-30,Albury,0.0,No,No
2010-12-31,Albury,0.0,No,No
2011-01-01,Albury,0.0,No,No
2011-01-02,Albury,0.6,No,No
2011-01-03,Albury,0.0,No,No
2011-01-04,Albury,0.0,No,No
2011-01-05,Albury,0.0,No,No
2011-01-06,Albury,0.0,No,No
2011-01-07,Albury,0.0,No,No
2011-01-08,Albury,0.0,No,No
2011-01-09,Albury,0.0,No,Yes
2011-01-10,Albury,35.0,Yes,Yes
2011-01-11,Albury,1.4,Yes,Yes
2011-01-12,Albury,5.0,Yes,Yes
2011-01-13,Albury,14.2,Yes,Yes
2011-01-14,Albury,2.4,Yes,Yes
2011-01-15,Albury,13.8,Yes,No
2011-01-16,Albury,0.0,No,No
2011-01-17,Albury,0.0,No,No
2011-01-18,Albury,0.0,No,No
2011-01-19,Albury,0.0,No,No
2011-01-20,Albury,0.0,No,No
2011-01-21,Albury,0.0,No,No
2011-01-22,Albury,0.0,No,No
2011-01-23,Albury,0.0,No,No
2011-01-24,Albury,0.0,No,No
2011-01-25,Albury,0.0,No,No
2011-01-26,Albury,0.0,No,No
2011-01-27,Albury,0.0,No,No
2011-01-28,Albury,0.0,No,No
2011-01-29,Albury,0.0,No,No
2011-01-30,Albury,0.0,No,No
2011-01-31,Albury,0.0,No,No
2011-02-01,Albury,0.0,No,No
2011-02-02,Albury,0.0,No,Yes
2011-02-03,Albury,3.4,Yes,Yes
2011-02-04,Albury,2.6,Yes,Yes
2011-02-05,Albury,99.2,Yes,Yes
2011-02-06,Albury,51.0,Yes,No
2011-02-07,Albury,0.0,No,No
2011-02-08,Albury,0.0,No,No
2011-02-09,Albury,0.0,No,No
2011-02-10,Albury,0.0,No,Yes
2011-02-11,Albury,39.8,Yes,Yes
2011-02-12,Albury,28.2,Yes,No
2011-02-13,Albury,0.0,No,No
2011-02-14,Albury,0.0,No,No
2011-02-15,Albury,0.0,No,No
2011-02-16,Albury,0.2,No,Yes
2011-02-17,Albury,5.8,Yes,No
2011-02-18,Albury,0.0,No,Yes
2011-02-19,Albury,12.2,Yes,Yes
2011-02-20,Albury,12.8,Yes,No
2011-02-21,Albury,0.0,No,No
2011-02-22,Albury,0.0,No,No
2011-02-23,Albury,0.2,No,No
2011-02-24,Albury,0.0,No,No
2011-02-25,Albury,0.0,No,No
2011-02-26,Albury,0.0,No,No
2011-02-27,Albury,0.2,No,Yes
2011-02-28,Albury,11.8,Yes,No
2011-03-01,Albury,0.0,No,No
2011-03-02,Albury,0.0,No,No
2011-03-03,Albury,0.0,No,No
2011-03-04,Albury,0.0,No,No
2011-03-05,Albury,0.0,No,No
2011-03-06,Albury,0.0,No,No
2011-03-07,Albury,0.0,No,No
2011-03-08,Albury,0.0,No,No
2011-03-09,Albury,0.0,No,Yes
2011-03-10,Albury,13.4,Yes,Yes
2011-03-11,Albury,10.2,Yes,No
2011-03-12,Albury,0.6,No,No
2011-03-13,Albury,0.6,No,Yes
2011-03-14,Albury,19.8,Yes,No
2011-03-15,Albury,0.2,No,No
2011-03-16,Albury,0.4,No,No
2011-03-17,Albury,0.2,No,No
2011-03-18,Albury,0.0,No,No
2011-03-19,Albury,0.0,No,No
2011-03-20,Albury,0.0,No,No
2011-03-21,Albury,0.0,No,No
2011-03-22,Albury,0.0,No,No
2011-03-23,Albury,0.0,No,Yes
2011-03-24,Albury,8.0,Yes,No
2011-03-25,Albury,0.0,No,No
2011-03-26,Albury,0.0,No,No
2011-03-27,Albury,0.0,No,No
2011-03-28,Albury,0.0,No,No
2011-03-29,Albury,0.0,No,No
2011-03-30,Albury,0.0,No,No
2011-03-31,Albury,0.2,No,No
2011-05-01,Albury,0.0,No,No
2011-05-02,Albury,0.0,No,No
2011-05-03,Albury,0.0,No,No
2011-05-04,Albury,0.6,No,No
2011-05-05,Albury,0.2,No,No
2011-05-06,Albury,0.0,No,No
2011-05-07,Albury,0.0,No,No
2011-05-08,Albury,0.0,No,No
2011-05-09,Albury,0.0,No,No
2011-05-10,Albury,0.0,No,Yes
2011-05-11,Albury,3.6,Yes,No
2011-05-12,Albury,0.4,No,Yes
2011-05-13,Albury,5.0,Yes,Yes
2011-05-14,Albury,1.8,Yes,No
2011-05-15,Albury,0.0,No,No
2011-05-16,Albury,0.0,No,No
2011-05-17,Albury,0.0,No,No
2011-05-18,Albury,0.0,No,No
2011-05-19,Albury,0.0,No,No
2011-05-20,Albury,0.0,No,No
2011-05-21,Albury,0.0,No,No
2011-05-22,Albury,0.0,No,Yes
2011-05-23,Albury,17.4,Yes,Yes
2011-05-24,Albury,3.6,Yes,No
2011-05-25,Albury,0.0,No,No
2011-05-26,Albury,0.0,No,No
2011-05-27,Albury,0.0,No,No
2011-05-28,Albury,0.0,No,No
2011-05-29,Albury,0.0,No,No
2011-05-30,Albury,0.0,No,No
2011-05-31,Albury,0.0,No,No
2011-06-01,Albury,0.0,No,No
2011-06-02,Albury,0.0,No,No
2011-06-03,Albury,0.0,No,Yes
2011-06-04,Albury,8.8,Yes,No
2011-06-05,Albury,0.0,No,Yes
2011-06-06,Albury,2.0,Yes,No
2011-06-07,Albury,0.0,No,Yes
2011-06-08,Albury,2.6,Yes,No
2011-06-09,Albury,0.0,No,No
2011-06-10,Albury,0.0,No,No
2011-06-11,Albury,0.0,No,No
2011-06-12,Albury,0.2,No,No
2011-06-13,Albury,0.0,No,No
2011-06-14,Albury,0.0,No,No
2011-06-15,Albury,0.0,No,No
2011-06-16,Albury,0.0,No,No
2011-06-17,Albury,1.0,No,No
2011-06-18,Albury,0.2,No,No
2011-06-19,Albury,0.0,No,Yes
2011-06-20,Albury,3.6,Yes,Yes
2011-06-21,Albury,10.6,Yes,No
2011-06-22,Albury,0.6,No,Yes
2011-06-23,Albury,3.4,Yes,No
2011-06-24,Albury,0.0,No,No
2011-06-25,Albury,0.4,No,No
2011-06-26,Albury,0.0,No,No
2011-06-27,Albury,0.0,No,No
2011-06-28,Albury,0.0,No,No
2011-06-29,Albury,0.0,No,No
2011-06-30,Albury,0.0,No,No
2011-07-01,Albury,0.0,No,No
2011-07-02,Albury,0.0,No,No
2011-07-03,Albury,0.0,No,Yes
2011-07-04,Albury,15.4,Yes,Yes
2011-07-05,Albury,3.8,Yes,Yes
2011-07-06,Albury,1.2,Yes,Yes
2011-07-07,Albury,4.4,Yes,No
2011-07-08,Albury,0.0,No,Yes
2011-07-09,Albury,4.2,Yes,No
2011-07-10,Albury,0.0,No,Yes
2011-07-11,Albury,6.6,Yes,No
2011-07-12,Albury,0.0,No,No
2011-07-13,Albury,0.0,No,Yes
2011-07-14,Albury,4.0,Yes,No
2011-07-15,Albury,0.0,No,No
2011-07-16,Albury,0.0,No,No
2011-07-17,Albury,0.0,No,Yes
2011-07-18,Albury,8.8,Yes,Yes
2011-07-19,Albury,1.8,Yes,No
2011-07-20,Albury,0.2,No,No
2011-07-21,Albury,0.0,No,No
2011-07-22,Albury,0.0,No,No
2011-07-23,Albury,0.0,No,No
2011-07-24,Albury,0.2,No,Yes
2011-07-25,Albury,16.2,Yes,Yes
2011-07-26,Albury,2.2,Yes,No
2011-07-27,Albury,0.0,No,No
2011-07-28,Albury,0.0,No,No
2011-07-29,Albury,0.0,No,No
2011-07-30,Albury,0.2,No,No
2011-07-31,Albury,1.0,No,No
2011-08-01,Albury,0.0,No,No
2011-08-02,Albury,0.0,No,No
2011-08-03,Albury,0.2,No,No
2011-08-04,Albury,0.0,No,No
2011-08-05,Albury,0.0,No,Yes
2011-08-06,Albury,14.6,Yes,Yes
2011-08-07,Albury,4.2,Yes,Yes
2011-08-08,Albury,8.2,Yes,Yes
2011-08-09,Albury,1.2,Yes,Yes
2011-08-10,Albury,3.6,Yes,Yes
2011-08-11,Albury,2.8,Yes,No
2011-08-12,Albury,0.0,No,No
2011-08-13,Albury,0.0,No,No
2011-08-14,Albury,0.0,No,Yes
2011-08-15,Albury,1.2,Yes,No
2011-08-16,Albury,0.2,No,Yes
2011-08-17,Albury,5.6,Yes,Yes
2011-08-18,Albury,30.8,Yes,No
2011-08-19,Albury,0.8,No,No
2011-08-20,Albury,0.0,No,No
2011-08-21,Albury,0.0,No,No
2011-08-22,Albury,0.0,No,No
2011-08-23,Albury,0.0,No,No
2011-08-24,Albury,0.0,No,No
2011-08-25,Albury,0.0,No,No
2011-08-26,Albury,0.0,No,No
2011-08-27,Albury,0.0,No,No
2011-08-28,Albury,0.0,No,No
2011-08-29,Albury,0.0,No,No
2011-08-30,Albury,0.0,No,No
2011-08-31,Albury,0.0,No,No
2011-09-01,Albury,0.0,No,No
2011-09-02,Albury,0.0,No,No
2011-09-03,Albury,0.0,No,No
2011-09-04,Albury,0.0,No,Yes
2011-09-05,Albury,3.2,Yes,Yes
2011-09-06,Albury,5.0,Yes,No
2011-09-07,Albury,1.0,No,No
2011-09-08,Albury,0.0,No,No
2011-09-09,Albury,0.0,No,No
2011-09-10,Albury,0.2,No,
2011-09-11,Albury,,,
2011-09-12,Albury,,,
2011-09-13,Albury,,,
2011-09-14,Albury,,,No
2011-09-15,Albury,0.0,No,No
2011-09-16,Albury,0.0,No,No
2011-09-17,Albury,0.0,No,No
2011-09-18,Albury,0.0,No,No
2011-09-19,Albury,0.0,No,No
2011-09-20,Albury,1.0,No,Yes
2011-09-21,Albury,3.6,Yes,No
2011-09-22,Albury,0.0,No,No
2011-09-23,Albury,0.0,No,No
2011-09-24,Albury,0.0,No,No
2011-09-25,Albury,1.0,No,No
2011-09-26,Albury,0.0,No,No
2011-09-27,Albury,0.0,No,No
2011-09-28,Albury,0.6,No,Yes
2011-09-29,Albury,28.4,Yes,Yes
2011-09-30,Albury,8.2,Yes,Yes
2011-10-01,Albury,3.8,Yes,Yes
2011-10-02,Albury,5.8,Yes,No
2011-10-03,Albury,0.8,No,No
2011-10-04,Albury,0.0,No,No
2011-10-05,Albury,0.0,No,No
2011-10-06,Albury,0.0,No,Yes
2011-10-07,Albury,4.2,Yes,No
2011-10-08,Albury,0.0,No,No
2011-10-09,Albury,0.0,No,Yes
2011-10-10,Albury,2.0,Yes,
2011-10-11,Albury,,,No
2011-10-12,Albury,0.0,No,No
2011-10-13,Albury,0.0,No,No
2011-10-14,Albury,0.0,No,No
2011-10-15,Albury,0.0,No,No
2011-10-16,Albury,0.0,No,No
2011-10-17,Albury,0.0,No,No
2011-10-18,Albury,0.0,No,No
2011-10-19,Albury,0.0,No,No
2011-10-20,Albury,0.0,No,No
2011-10-21,Albury,0.0,No,No
2011-10-22,Albury,0.0,No,No
2011-10-23,Albury,0.0,No,No
2011-10-24,Albury,0.0,No,Yes
2011-10-25,Albury,12.2,Yes,No
2011-10-26,Albury,0.0,No,No
2011-10-27,Albury,0.0,No,No
2011-10-28,Albury,0.0,No,Yes
2011-10-29,Albury,1.2,Yes,No
2011-10-30,Albury,0.0,No,No
2011-10-31,Albury,0.0,No,No
2011-11-01,Albury,0.0,No,No
2011-11-02,Albury,0.0,No,No
2011-11-03,Albury,0.0,No,No
2011-11-04,Albury,0.0,No,No
2011-11-05,Albury,0.0,No,No
2011-11-06,Albury,0.0,No,Yes
2011-11-07,Albury,5.4,Yes,No
2011-11-08,Albury,0.0,No,No
2011-11-09,Albury,0.0,No,Yes
2011-11-10,Albury,34.8,Yes,No
2011-11-11,Albury,0.0,No,No
2011-11-12,Albury,0.0,No,No
2011-11-13,Albury,0.0,No,No
2011-11-14,Albury,0.0,No,No
2011-11-15,Albury,0.0,No,No
2011-11-16,Albury,0.0,No,No
2011-11-17,Albury,0.2,No,No
2011-11-18,Albury,0.0,No,No
2011-11-19,Albury,0.0,No,No
2011-11-20,Albury,0.0,No,No
2011-11-21,Albury,0.0,No,Yes
2011-11-22,Albury,2.6,Yes,No
2011-11-23,Albury,0.0,No,No
2011-11-24,Albury,0.0,No,Yes
2011-11-25,Albury,11.0,Yes,Yes
2011-11-26,Albury,44.0,Yes,Yes
2011-11-27,Albury,14.0,Yes,No
2011-11-28,Albury,0.0,No,No
2011-11-29,Albury,0.0,No,Yes
2011-11-30,Albury,16.6,Yes,Yes
2011-12-01,Albury,2.8,Yes,No
2011-12-02,Albury,0.0,No,No
2011-12-03,Albury,0.0,No,No
2011-12-04,Albury,0.0,No,No
2011-12-05,Albury,0.0,No,No
2011-12-06,Albury,0.0,No,No
2011-12-07,Albury,0.0,No,No
2011-12-08,Albury,0.0,No,No
2011-12-09,Albury,0.0,No,No
2011-12-10,Albury,0.0,No,Yes
2011-12-11,Albury,12.2,Yes,No
2011-12-12,Albury,0.0,No,No
2011-12-13,Albury,0.0,No,No
2011-12-14,Albury,0.0,No,No
2011-12-15,Albury,0.0,No,No
2011-12-16,Albury,0.0,No,No
2011-12-17,Albury,0.0,No,No
2011-12-18,Albury,0.0,No,Yes
2011-12-19,Albury,3.6,Yes,No
2011-12-20,Albury,0.0,No,No
2011-12-21,Albury,0.0,No,No
2011-12-22,Albury,0.6,No,No
2011-12-23,Albury,0.0,No,No
2011-12-24,Albury,0.0,No,Yes
2011-12-25,Albury,5.2,Yes,Yes
2011-12-26,Albury,9.0,Yes,No
2011-12-27,Albury,0.0,No,No
2011-12-28,Albury,0.0,No,No
2011-12-29,Albury,0.0,No,No
2011-12-30,Albury,0.0,No,No
2011-12-31,Albury,0.0,No,No
2012-01-01,Albury,0.0,No,No
2012-01-02,Albury,0.0,No,No
2012-01-03,Albury,0.0,No,No
2012-01-04,Albury,0.0,No,No
2012-01-05,Albury,0.4,No,No
2012-01-06,Albury,0.0,No,No
2012-01-07,Albury,0.0,No,Yes
2012-01-08,Albury,5.6,Yes,Yes
2012-01-09,Albury,3.8,Yes,No
2012-01-10,Albury,0.0,No,No
2012-01-11,Albury,0.4,No,Yes
2012-01-12,Albury,1.2,Yes,No
2012-01-13,Albury,0.0,No,No
2012-01-14,Albury,0.0,No,No
2012-01-15,Albury,0.0,No,No
2012-01-16,Albury,0.0,No,No
2012-01-17,Albury,0.0,No,No
2012-01-18,Albury,0.0,No,No
2012-01-19,Albury,0.4,No,No
2012-01-20,Albury,0.0,No,No
2012-01-21,Albury,0.0,No,No
2012-01-22,Albury,0.0,No,No
2012-01-23,Albury,0.0,No,No
2012-01-24,Albury,0.0,No,No
2012-01-25,Albury,0.0,No,No
2012-01-26,Albury,0.0,No,No
2012-01-27,Albury,0.0,No,No
2012-01-28,Albury,0.0,No,No
2012-01-29,Albury,0.0,No,Yes
2012-01-30,Albury,26.8,Yes,Yes
2012-01-31,Albury,9.0,Yes,No
2012-02-01,Albury,0.0,No,No
2012-02-02,Albury,0.0,No,No
2012-02-03,Albury,0.0,No,No
2012-02-04,Albury,0.0,No,No
2012-02-05,Albury,0.0,No,Yes
2012-02-06,Albury,1.4,Yes,No
2012-02-07,Albury,0.0,No,No
2012-02-08,Albury,0.0,No,No
2012-02-09,Albury,0.0,No,Yes
2012-02-10,Albury,3.6,Yes,No
2012-02-11,Albury,0.0,No,Yes
2012-02-12,Albury,3.2,Yes,No
2012-02-13,Albury,0.0,No,No
2012-02-14,Albury,0.0,No,No
2012-02-15,Albury,0.0,No,No
2012-02-16,Albury,0.4,No,No
2012-02-17,Albury,0.0,No,No
2012-02-18,Albury,0.0,No,No
2012-02-19,Albury,0.0,No,No
2012-02-20,Albury,0.0,No,Yes
2012-02-21,Albury,1.4,Yes,No
2012-02-22,Albury,0.0,No,No
2012-02-23,Albury,0.0,No,No
2012-02-24,Albury,0.0,No,No
2012-02-25,Albury,0.0,No,Yes
2012-02-26,Albury,1.4,Yes,Yes
2012-02-27,Albury,10.6,Yes,Yes
2012-02-28,Albury,38.4,Yes,No
2012-02-29,Albury,0.6,No,Yes
2012-03-01,Albury,104.2,Yes,Yes
2012-03-02,Albury,36.6,Yes,No
2012-03-03,Albury,0.0,No,Yes
2012-03-04,Albury,66.0,Yes,No
2012-03-05,Albury,0.0,No,No
2012-03-06,Albury,0.0,No,No
2012-03-07,Albury,0.0,No,No
2012-03-08,Albury,0.0,No,No
2012-03-09,Albury,0.4,No,No
2012-03-10,Albury,0.0,No,No
2012-03-11,Albury,0.0,No,No
2012-03-12,Albury,0.0,No,No
2012-03-13,Albury,0.0,No,No
2012-03-14,Albury,0.0,No,Yes
2012-03-15,Albury,9.6,Yes,Yes
2012-03-16,Albury,19.2,Yes,Yes
2012-03-17,Albury,17.4,Yes,No
2012-03-18,Albury,0.0,No,No
2012-03-19,Albury,0.0,No,No
2012-03-20,Albury,0.0,No,No
2012-03-21,Albury,0.0,No,No
2012-03-22,Albury,0.0,No,No
2012-03-23,Albury,0.0,No,No
2012-03-24,Albury,0.4,No,No
2012-03-25,Albury,0.0,No,No
2012-03-26,Albury,0.0,No,No
2012-03-27,Albury,0.0,No,No
2012-03-28,Albury,0.0,No,Yes
2012-03-29,Albury,1.4,Yes,No
2012-03-30,Albury,0.0,No,No
2012-03-31,Albury,0.0,No,No
2012-04-01,Albury,0.0,No,No
2012-04-02,Albury,0.0,No,No
2012-04-03,Albury,0.0,No,No
2012-04-04,Albury,0.0,No,No
2012-04-05,Albury,0.0,No,No
2012-04-06,Albury,0.0,No,No
2012-04-07,Albury,0.0,No,No
2012-04-08,Albury,0.0,No,No
2012-04-09,Albury,0.0,No,No
2012-04-10,Albury,0.0,No,No
2012-04-11,Albury,0.0,No,No
2012-04-12,Albury,0.0,No,No
2012-04-13,Albury,0.0,No,No
2012-04-14,Albury,0.0,No,No
2012-04-15,Albury,0.0,No,No
2012-04-16,Albury,0.0,No,No
2012-04-17,Albury,0.0,No,No
2012-04-18,Albury,0.0,No,No
2012-04-19,Albury,0.8,No,Yes
2012-04-20,Albury,34.2,Yes,No
2012-04-21,Albury,0.0,No,Yes
2012-04-22,Albury,1.4,Yes,Yes
2012-04-23,Albury,8.2,Yes,No
2012-04-24,Albury,0.8,No,No
2012-04-25,Albury,1.0,No,No
2012-04-26,Albury,0.0,No,No
2012-04-27,Albury,0.0,No,No
2012-04-28,Albury,0.0,No,No
2012-04-29,Albury,0.0,No,No
2012-04-30,Albury,0.0,No,No
2012-05-01,Albury,0.0,No,No
2012-05-02,Albury,0.0,No,Yes
2012-05-03,Albury,1.6,Yes,No
2012-05-04,Albury,0.0,No,No
2012-05-05,Albury,0.0,No,No
2012-05-06,Albury,0.0,No,No
2012-05-07,Albury,0.0,No,No
2012-05-08,Albury,0.0,No,No
2012-05-09,Albury,0.0,No,No
2012-05-10,Albury,0.4,No,No
2012-05-11,Albury,0.0,No,No
2012-05-12,Albury,0.0,No,No
2012-05-13,Albury,0.0,No,No
2012-05-14,Albury,0.0,No,No
2012-05-15,Albury,0.0,No,No
2012-05-16,Albury,0.0,No,No
2012-05-17,Albury,0.0,No,No
2012-05-18,Albury,0.0,No,No
2012-05-19,Albury,0.0,No,No
2012-05-20,Albury,0.0,No,No
2012-05-21,Albury,0.0,No,No
2012-05-22,Albury,0.0,No,No
2012-05-23,Albury,0.0,No,No
2012-05-24,Albury,0.0,No,Yes
2012-05-25,Albury,29.4,Yes,Yes
2012-05-26,Albury,6.0,Yes,No
2012-05-27,Albury,0.4,No,No
2012-05-28,Albury,0.2,No,No
2012-05-29,Albury,0.0,No,No
2012-05-30,Albury,0.0,No,No
2012-05-31,Albury,0.0,No,No
2012-06-01,Albury,0.0,No,No
2012-06-02,Albury,0.0,No,Yes
2012-06-03,Albury,3.6,Yes,No
2012-06-04,Albury,0.0,No,Yes
2012-06-05,Albury,6.0,Yes,No
2012-06-06,Albury,0.0,No,No
2012-06-07,Albury,0.0,No,No
2012-06-08,Albury,0.2,No,No
2012-06-09,Albury,0.0,No,No
2012-06-10,Albury,0.0,No,No
2012-06-11,Albury,0.0,No,No
2012-06-12,Albury,0.2,No,No
2012-06-13,Albury,0.0,No,No
2012-06-14,Albury,0.0,No,No
2012-06-15,Albury,0.0,No,No
2012-06-16,Albury,0.0,No,No
2012-06-17,Albury,0.0,No,No
2012-06-18,Albury,0.0,No,Yes
2012-06-19,Albury,2.8,Yes,No
2012-06-20,Albury,0.0,No,No
2012-06-21,Albury,0.6,No,Yes
2012-06-22,Albury,5.2,Yes,No
2012-06-23,Albury,0.8,No,No
2012-06-24,Albury,0.4,No,Yes
2012-06-25,Albury,1.4,Yes,No
2012-06-26,Albury,1.0,No,No
2012-06-27,Albury,0.0,No,No
2012-06-28,Albury,0.0,No,Yes
2012-06-29,Albury,3.8,Yes,Yes
2012-06-30,Albury,4.6,Yes,Yes
2012-07-01,Albury,3.8,Yes,Yes
2012-07-02,Albury,4.6,Yes,No
2012-07-03,Albury,0.0,No,No
2012-07-04,Albury,0.2,No,No
2012-07-05,Albury,0.2,No,No
2012-07-06,Albury,0.0,No,No
2012-07-07,Albury,0.0,No,No
2012-07-08,Albury,0.2,No,No
2012-07-09,Albury,0.0,No,Yes
2012-07-10,Albury,2.4,Yes,Yes
2012-07-11,Albury,27.2,Yes,No
2012-07-12,Albury,0.0,No,Yes
2012-07-13,Albury,15.4,Yes,Yes
2012-07-14,Albury,14.2,Yes,Yes
2012-07-15,Albury,9.4,Yes,Yes
2012-07-16,Albury,2.8,Yes,No
2012-07-17,Albury,0.4,No,No
2012-07-18,Albury,0.0,No,No
2012-07-19,Albury,0.6,No,No
2012-07-20,Albury,0.0,No,No
2012-07-21,Albury,0.0,No,No
2012-07-22,Albury,0.2,No,No
2012-07-23,Albury,0.0,No,No
2012-07-24,Albury,0.0,No,No
2012-07-25,Albury,0.0,No,Yes
2012-07-26,Albury,2.4,Yes,Yes
2012-07-27,Albury,6.2,Yes,Yes
2012-07-28,Albury,4.0,Yes,Yes
2012-07-29,Albury,1.8,Yes,No
2012-07-30,Albury,0.0,No,No
2012-07-31,Albury,0.0,No,No
2012-08-01,Albury,0.2,No,No
2012-08-02,Albury,0.0,No,No
2012-08-03,Albury,0.0,No,No
2012-08-04,Albury,0.0,No,Yes
2012-08-05,Albury,2.0,Yes,Yes
2012-08-06,Albury,1.4,Yes,No
2012-08-07,Albury,0.0,No,No
2012-08-08,Albury,0.0,No,Yes
2012-08-09,Albury,11.2,Yes,No
2012-08-10,Albury,1.0,No,No
2012-08-11,Albury,0.0,No,No
2012-08-12,Albury,0.0,No,No
2012-08-13,Albury,0.0,No,No
2012-08-14,Albury,0.0,No,Yes
2012-08-15,Albury,1.2,Yes,No
2012-08-16,Albury,0.6,No,Yes
2012-08-17,Albury,13.4,Yes,Yes
2012-08-18,Albury,6.6,Yes,No
2012-08-19,Albury,0.0,No,No
2012-08-20,Albury,0.0,No,No
2012-08-21,Albury,0.0,No,No
2012-08-22,Albury,0.0,No,No
2012-08-23,Albury,1.0,No,Yes
2012-08-24,Albury,9.4,Yes,Yes
2012-08-25,Albury,2.0,Yes,No
2012-08-26,Albury,0.8,No,No
2012-08-27,Albury,0.0,No,No
2012-08-28,Albury,0.0,No,No
2012-08-29,Albury,0.0,No,No
2012-08-30,Albury,0.6,No,No
2012-08-31,Albury,1.0,No,No
2012-09-01,Albury,0.4,No,No
2012-09-02,Albury,0.0,No,No
2012-09-03,Albury,0.0,No,No
2012-09-04,Albury,0.0,No,No
2012-09-05,Albury,0.0,No,No
2012-09-06,Albury,0.2,No,Yes
2012-09-07,Albury,2.6,Yes,Yes
2012-09-08,Albury,3.4,Yes,No
2012-09-09,Albury,0.0,No,No
2012-09-10,Albury,0.0,No,No
2012-09-11,Albury,0.0,No,No
2012-09-12,Albury,0.0,No,Yes
2012-09-13,Albury,1.6,Yes,No
2012-09-14,Albury,0.0,No,No
2012-09-15,Albury,0.0,No,No
2012-09-16,Albury,0.0,No,No
2012-09-17,Albury,0.0,No,No
2012-09-18,Albury,0.0,No,Yes
2012-09-19,Albury,13.2,Yes,No
2012-09-20,Albury,0.4,No,No
2012-09-21,Albury,0.0,No,No
2012-09-22,Albury,0.2,No,No
2012-09-23,Albury,0.0,No,No
2012-09-24,Albury,0.0,No,No
2012-09-25,Albury,0.0,No,No
2012-09-26,Albury,0.0,No,No
2012-09-27,Albury,0.0,No,No
2012-09-28,Albury,0.0,No,Yes
2012-09-29,Albury,4.2,Yes,No
2012-09-30,Albury,0.2,No,No
2012-10-01,Albury,0.0,No,No
2012-10-02,Albury,0.0,No,No
2012-10-03,Albury,0.0,No,No
2012-10-04,Albury,0.0,No,No
2012-10-05,Albury,0.0,No,
2012-10-06,Albury,,,Yes
2012-10-07,Albury,33.4,Yes,No
2012-10-08,Albury,0.0,No,No
2012-10-09,Albury,0.0,No,No
2012-10-10,Albury,0.0,No,No
2012-10-11,Albury,0.8,No,Yes
2012-10-12,Albury,7.6,Yes,No
2012-10-13,Albury,0.0,No,No
2012-10-14,Albury,0.0,No,No
2012-10-15,Albury,0.0,No,No
2012-10-16,Albury,0.0,No,Yes
2012-10-17,Albury,2.2,Yes,No
2012-10-18,Albury,0.0,No,No
2012-10-19,Albury,0.0,No,No
2012-10-20,Albury,0.0,No,No
2012-10-21,Albury,0.0,No,No
2012-10-22,Albury,0.0,No,No
2012-10-23,Albury,0.0,No,No
2012-10-24,Albury,0.0,No,No
2012-10-25,Albury,0.0,No,No
2012-10-26,Albury,0.0,No,No
2012-10-27,Albury,0.0,No,No
2012-10-28,Albury,0.0,No,No
2012-10-29,Albury,0.0,No,No
2012-10-30,Albury,0.0,No,No
2012-10-31,Albury,0.0,No,No
2012-11-01,Albury,0.0,No,No
2012-11-02,Albury,0.0,No,No
2012-11-03,Albury,0.0,No,No
2012-11-04,Albury,0.0,No,No
2012-11-05,Albury,0.0,No,No
2012-11-06,Albury,0.4,No,Yes
2012-11-07,Albury,10.6,Yes,Yes
2012-11-08,Albury,24.6,Yes,Yes
